strategy,date,equity
B0_SPY,2011-01-12,11404.335424875957
B0_SPY,2011-01-13,11385.707210587156
B0_SPY,2011-01-14,11468.195838887874
B0_SPY,2011-01-18,11487.707088158
B0_SPY,2011-01-19,11375.065438561469
B0_SPY,2011-01-20,11359.986260134163
B0_SPY,2011-01-21,11385.707210587156
B0_SPY,2011-01-24,11450.4595521784
B0_SPY,2011-01-25,11456.663917802467
B0_SPY,2011-01-26,11501.00596846586
B0_SPY,2011-01-27,11529.395587578425
B0_SPY,2011-01-28,11328.055608498305
B0_SPY,2011-01-31,11413.202234340997
B0_SPY,2011-02-01,11595.917556171513
B0_SPY,2011-02-02,11573.741195281016
B0_SPY,2011-02-03,11599.46125647421
B0_SPY,2011-02-04,11632.277610870793
B0_SPY,2011-02-07,11705.008391386951
B0_SPY,2011-02-08,11758.224365593782
B0_SPY,2011-02-09,11731.618601639866
B0_SPY,2011-02-10,11736.056008041485
B0_SPY,2011-02-11,11806.117230638272
B0_SPY,2011-02-14,11834.505071231237
B0_SPY,2011-02-15,11797.253088952635
B0_SPY,2011-02-16,11871.75705350984
B0_SPY,2011-02-17,11907.233183967996
B0_SPY,2011-02-18,11932.067542400462
B0_SPY,2011-02-22,11692.593435320216
B0_SPY,2011-02-23,11620.749246824582
B0_SPY,2011-02-24,11612.765472340867
B0_SPY,2011-02-25,11736.93815376301
B0_SPY,2011-02-28,11809.66715575957
B0_SPY,2011-03-01,11612.765472340869
B0_SPY,2011-03-02,11637.601609292939
B0_SPY,2011-03-03,11838.051439313334
B0_SPY,2011-03-04,11749.353999089548
B0_SPY,2011-03-07,11657.112858563065
B0_SPY,2011-03-08,11759.10828983491
B0_SPY,2011-03-09,11742.258595145957
B0_SPY,2011-03-10,11524.959070436607
B0_SPY,2011-03-11,11604.783476376757
B0_SPY,2011-03-14,11534.716028961371
B0_SPY,2011-03-15,11402.559573055514
B0_SPY,2011-03-16,11191.460856931033
B0_SPY,2011-03-17,11339.58664032392
B0_SPY,2011-03-18,11380.83495614338
B0_SPY,2011-03-21,11557.210744860244
B0_SPY,2011-03-22,11517.120245300284
B0_SPY,2011-03-23,11550.081549044255
B0_SPY,2011-03-24,11660.540065831976
B0_SPY,2011-03-25,11696.176263054116
B0_SPY,2011-03-28,11667.666593868564
B0_SPY,2011-03-29,11746.061070050435
B0_SPY,2011-03-30,11827.124214891877
B0_SPY,2011-03-31,11811.084635880654
B0_SPY,2011-04-01,11860.972999916172
B0_SPY,2011-04-04,11870.76997513193
B0_SPY,2011-04-05,11868.989677012483
B0_SPY,2011-04-06,11906.395501236473
B0_SPY,2011-04-07,11876.116205049071
B0_SPY,2011-04-08,11835.13911346859
B0_SPY,2011-04-11,11799.502026986647
B0_SPY,2011-04-12,11711.321246706617
B0_SPY,2011-04-13,11710.428429867494
B0_SPY,2011-04-14,11719.336145283329
B0_SPY,2011-04-15,11762.08997794406
B0_SPY,2011-04-18,11630.255434085775
B0_SPY,2011-04-19,11697.062855074642
B0_SPY,2011-04-20,11856.518697578354
B0_SPY,2011-04-21,11917.091518109955
B0_SPY,2011-04-25,11904.618760156225
B0_SPY,2011-04-26,12007.061489107433
B0_SPY,2011-04-27,12085.450629730503
B0_SPY,2011-04-28,12124.65009097094
B0_SPY,2011-04-29,12153.150867558494
B0_SPY,2011-05-02,12134.444398407299
B0_SPY,2011-05-03,12090.795081128046
B0_SPY,2011-05-04,12010.628310164926
B0_SPY,2011-05-05,11901.945645197655
B0_SPY,2011-05-06,11954.502677892744
B0_SPY,2011-05-09,12000.822442351167
B0_SPY,2011-05-10,12103.266949821975
B0_SPY,2011-05-11,11975.885819041709
B0_SPY,2011-05-12,12032.894486295216
B0_SPY,2011-05-13,11940.250511079368
B0_SPY,2011-05-16,11864.532706895267
B0_SPY,2011-05-17,11862.754187295419
B0_SPY,2011-05-18,11968.757512485521
B0_SPY,2011-05-19,11997.261846112275
B0_SPY,2011-05-20,11901.945645197655
B0_SPY,2011-05-23,11763.874722362505
B0_SPY,2011-05-24,11754.077747146746
B0_SPY,2011-05-25,11793.270094308782
B0_SPY,2011-05-26,11847.610092902718
B0_SPY,2011-05-27,11893.03792978182
B0_SPY,2011-05-31,12016.861132102591
B0_SPY,2011-06-01,11746.948551330757
B0_SPY,2011-06-02,11734.479350416228
B0_SPY,2011-06-03,11617.784454651644
B0_SPY,2011-06-06,11494.853179910197
B0_SPY,2011-06-07,11487.728430393208
B0_SPY,2011-06-08,11439.626589295738
B0_SPY,2011-06-09,11526.925223854247
B0_SPY,2011-06-10,11366.580121550609
B0_SPY,2011-06-13,11375.486947706646
B0_SPY,2011-06-14,11519.79691729806
B0_SPY,2011-06-15,11314.912348655444
B0_SPY,2011-06-16,11339.857864562902
B0_SPY,2011-06-17,11373.695089209798
B0_SPY,2011-06-20,11431.882914958003
B0_SPY,2011-06-21,11588.544703170359
B0_SPY,2011-06-22,11518.715577381352
B0_SPY,2011-06-23,11485.596874652794
B0_SPY,2011-06-24,11352.209683183843
B0_SPY,2011-06-27,11453.36832098396
B0_SPY,2011-06-28,11602.868900027528
B0_SPY,2011-06-29,11702.238347110198
B0_SPY,2011-06-30,11814.137464773796
B0_SPY,2011-07-01,11988.706277577212
B0_SPY,2011-07-05,11978.861282332256
B0_SPY,2011-07-06,11993.181922150228
B0_SPY,2011-07-07,12117.619602992749
B0_SPY,2011-07-08,12031.678868148725
B0_SPY,2011-07-11,11814.137464773798
B0_SPY,2011-07-12,11763.109958934578
B0_SPY,2011-07-13,11802.500611031997
B0_SPY,2011-07-14,11721.03729928059
B0_SPY,2011-07-15,11789.074566572748
B0_SPY,2011-07-18,11692.387127046648
B0_SPY,2011-07-19,11882.17651058556
B0_SPY,2011-07-20,11875.013522897174
B0_SPY,2011-07-21,12039.732894156636
B0_SPY,2011-07-22,12047.789587943944
B0_SPY,2011-07-25,11980.648694530106
B0_SPY,2011-07-26,11935.890470280348
B0_SPY,2011-07-27,11691.494310207525
B0_SPY,2011-07-28,11657.476565821245
B0_SPY,2011-07-29,11577.804223306885
B0_SPY,2011-08-01,11528.56501892531
B0_SPY,2011-08-02,11234.04395171019
B0_SPY,2011-08-03,11294.913785014964
B0_SPY,2011-08-04,10765.846888530774
B0_SPY,2011-08-05,10749.729943916956
B0_SPY,2011-08-08,10049.673505324043
B0_SPY,2011-08-09,10516.971526845735
B0_SPY,2011-08-10,10052.354623620813
B0_SPY,2011-08-11,10503.549039425687
B0_SPY,2011-08-12,10574.267425014616
B0_SPY,2011-08-15,10798.073663680007
B0_SPY,2011-08-16,10705.86453650632
B0_SPY,2011-08-17,10713.028413454505
B0_SPY,2011-08-18,10251.095296305753
B0_SPY,2011-08-19,10083.686803411321
B0_SPY,2011-08-22,10091.750611277028
B0_SPY,2011-08-23,10423.870472092722
B0_SPY,2011-08-24,10570.68815431992
B0_SPY,2011-08-25,10409.54805375515
B0_SPY,2011-08-26,10560.838712775965
B0_SPY,2011-08-29,10864.319072475317
B0_SPY,2011-08-30,10892.963019890658
B0_SPY,2011-08-31,10941.306739653708
B0_SPY,2011-09-01,10826.715832575743
B0_SPY,2011-09-02,10550.098232912485
B0_SPY,2011-09-06,10473.108787214493
B0_SPY,2011-09-07,10768.530674606938
B0_SPY,2011-09-08,10656.627110644344
B0_SPY,2011-09-09,10377.319500086318
B0_SPY,2011-09-12,10444.463061279555
B0_SPY,2011-09-13,10540.252348407734
B0_SPY,2011-09-14,10686.172767496808
B0_SPY,2011-09-15,10870.585686285378
B0_SPY,2011-09-16,10934.920075770657
B0_SPY,2011-09-19,10826.040884387601
B0_SPY,2011-09-20,10813.442740802082
B0_SPY,2011-09-21,10494.899209351823
B0_SPY,2011-09-22,10155.65904531814
B0_SPY,2011-09-23,10216.844565851889
B0_SPY,2011-09-26,10459.803682088035
B0_SPY,2011-09-27,10576.782251728795
B0_SPY,2011-09-28,10360.819284498732
B0_SPY,2011-09-29,10442.707662434503
B0_SPY,2011-09-30,10181.7525956273
B0_SPY,2011-10-03,9891.99973945937
B0_SPY,2011-10-04,10108.865305386358
B0_SPY,2011-10-05,10296.031372515494
B0_SPY,2011-10-06,10482.301065766307
B0_SPY,2011-10-07,10412.113568277931
B0_SPY,2011-10-10,10760.35126296724
B0_SPY,2011-10-11,10771.151323237313
B0_SPY,2011-10-12,10865.636066239003
B0_SPY,2011-10-13,10844.037724218457
B0_SPY,2011-10-14,11029.404818772347
B0_SPY,2011-10-17,10818.84410482682
B0_SPY,2011-10-18,11030.30474968987
B0_SPY,2011-10-19,10899.82899480587
B0_SPY,2011-10-20,10947.522665655177
B0_SPY,2011-10-21,11155.382697588337
B0_SPY,2011-10-24,11292.164193713597
B0_SPY,2011-10-25,11072.597945774243
B0_SPY,2011-10-26,11185.080417866588
B0_SPY,2011-10-27,11574.714045502147
B0_SPY,2011-10-28,11572.015142009379
B0_SPY,2011-10-31,11293.060567591921
B0_SPY,2011-11-01,10978.108756473554
B0_SPY,2011-11-02,11157.184337942983
B0_SPY,2011-11-03,11360.550940107127
B0_SPY,2011-11-04,11291.263373536272
B0_SPY,2011-11-07,11361.449092505049
B0_SPY,2011-11-08,11507.221894467339
B0_SPY,2011-11-09,11082.495407347393
B0_SPY,2011-11-10,11186.876722662433
B0_SPY,2011-11-11,11397.44632920596
B0_SPY,2011-11-14,11289.466179480629
B0_SPY,2011-11-15,11345.253003769041
B0_SPY,2011-11-16,11165.284605460489
B0_SPY,2011-11-17,10988.013332125103
B0_SPY,2011-11-18,10976.317787236507
B0_SPY,2011-11-21,10767.554267346624
B0_SPY,2011-11-22,10725.258403482854
B0_SPY,2011-11-23,10488.599692929167
B0_SPY,2011-11-25,10468.801212743667
B0_SPY,2011-11-28,10772.04947563524
B0_SPY,2011-11-29,10802.644459051613
B0_SPY,2011-11-30,11247.17031561686
B0_SPY,2011-12-01,11245.374900080815
B0_SPY,2011-12-02,11235.469435169465
B0_SPY,2011-12-05,11357.84936883496
B0_SPY,2011-12-06,11361.449092505052
B0_SPY,2011-12-07,11403.741399329621
B0_SPY,2011-12-08,11153.582835753292
B0_SPY,2011-12-09,11342.551432496872
B0_SPY,2011-12-12,11176.980150349082
B0_SPY,2011-12-13,11072.597945774241
B0_SPY,2011-12-14,10954.722112995358
B0_SPY,2011-12-15,10994.311959287961
B0_SPY,2011-12-16,11010.612091420564
B0_SPY,2011-12-19,10892.889211327269
B0_SPY,2011-12-20,11222.511141364977
B0_SPY,2011-12-21,11244.243761615313
B0_SPY,2011-12-22,11343.853308843964
B0_SPY,2011-12-23,11445.276946064458
B0_SPY,2011-12-27,11454.331389347282
B0_SPY,2011-12-28,11304.011802027984
B0_SPY,2011-12-29,11420.825858605756
B0_SPY,2011-12-30,11364.681551877775
B0_SPY,2012-01-03,11545.795316808631
B0_SPY,2012-01-04,11563.903314114477
B0_SPY,2012-01-05,11594.694823946635
B0_SPY,2012-01-06,11564.8094698506
B0_SPY,2012-01-09,11592.883401734189
B0_SPY,2012-01-10,11693.400883218561
B0_SPY,2012-01-11,11699.732412994019
B0_SPY,2012-01-12,11727.807234137408
B0_SPY,2012-01-13,11667.134816508216
B0_SPY,2012-01-17,11712.41592552033
B0_SPY,2012-01-18,11841.909937585215
B0_SPY,2012-01-19,11904.395555946452
B0_SPY,2012-01-20,11948.765173663644
B0_SPY,2012-01-23,11917.977220870687
B0_SPY,2012-01-24,11904.395555946452
B0_SPY,2012-01-25,12004.005103175103
B0_SPY,2012-01-26,11942.423862030388
B0_SPY,2012-01-27,11936.990484652853
B0_SPY,2012-01-30,11896.24193284095
B0_SPY,2012-01-31,11891.71560045934
B0_SPY,2012-02-01,11995.852369329403
B0_SPY,2012-02-02,12014.86830089097
B0_SPY,2012-02-03,12183.299442555313
B0_SPY,2012-02-06,12175.152044268412
B0_SPY,2012-02-07,12205.938218541769
B0_SPY,2012-02-08,12242.16310575146
B0_SPY,2012-02-09,12257.55797140774
B0_SPY,2012-02-10,12167.000199682512
B0_SPY,2012-02-13,12257.55797140774
B0_SPY,2012-02-14,12242.16310575146
B0_SPY,2012-02-15,12185.115311066756
B0_SPY,2012-02-16,12320.042700509175
B0_SPY,2012-02-17,12352.641186254776
B0_SPY,2012-02-21,12358.076342151911
B0_SPY,2012-02-22,12318.231278296731
B0_SPY,2012-02-23,12372.561495032867
B0_SPY,2012-02-24,12399.731049699936
B0_SPY,2012-02-27,12420.556624954348
B0_SPY,2012-02-28,12456.78329068364
B0_SPY,2012-02-29,12407.882005026036
B0_SPY,2012-03-01,12472.175488560517
B0_SPY,2012-03-02,12434.140068398181
B0_SPY,2012-03-05,12383.430028307534
B0_SPY,2012-03-06,12202.316263376679
B0_SPY,2012-03-07,12287.437989944974
B0_SPY,2012-03-08,12409.688980939482
B0_SPY,2012-03-09,12457.685000120762
B0_SPY,2012-03-12,12458.586709557883
B0_SPY,2012-03-13,12683.16482572961
B0_SPY,2012-03-14,12669.584050065176
B0_SPY,2012-03-15,12742.935533921678
B0_SPY,2012-03-16,12760.579337611962
B0_SPY,2012-03-19,12810.60464765667
B0_SPY,2012-03-20,12773.31264868707
B0_SPY,2012-03-21,12752.394590413465
B0_SPY,2012-03-22,12660.52693900295
B0_SPY,2012-03-23,12701.462235372835
B0_SPY,2012-03-26,12879.725922644935
B0_SPY,2012-03-27,12839.70567460917
B0_SPY,2012-03-28,12776.041787013033
B0_SPY,2012-03-29,12754.210458924907
B0_SPY,2012-03-30,12806.968464334777
B0_SPY,2012-04-02,12900.643980918536
B0_SPY,2012-04-03,12847.889532547862
B0_SPY,2012-04-04,12720.55997883599
B0_SPY,2012-04-05,12714.192878668538
B0_SPY,2012-04-09,12571.395539996794
B0_SPY,2012-04-10,12360.388417631706
B0_SPY,2012-04-11,12460.43370216232
B0_SPY,2012-04-12,12623.242054111744
B0_SPY,2012-04-13,12473.172348796224
B0_SPY,2012-04-16,12464.982266038927
B0_SPY,2012-04-17,12649.62016755688
B0_SPY,2012-04-18,12606.869002675548
B0_SPY,2012-04-19,12525.919683088496
B0_SPY,2012-04-20,12546.841298401301
B0_SPY,2012-04-23,12441.336847958957
B0_SPY,2012-04-24,12488.633019677696
B0_SPY,2012-04-25,12659.62078326682
B0_SPY,2012-04-26,12747.848694316248
B0_SPY,2012-04-27,12768.764974070253
B0_SPY,2012-04-30,12721.467913091712
B0_SPY,2012-05-01,12800.600474907522
B0_SPY,2012-05-02,12762.3987631626
B0_SPY,2012-05-03,12665.081727698152
B0_SPY,2012-05-04,12460.433702162318
B0_SPY,2012-05-07,12469.531719175337
B0_SPY,2012-05-08,12419.50818765023
B0_SPY,2012-05-09,12345.838348785353
B0_SPY,2012-05-10,12371.30319241597
B0_SPY,2012-05-11,12334.01297196597
B0_SPY,2012-05-14,12197.58540124108
B0_SPY,2012-05-15,12127.556191997091
B0_SPY,2012-05-16,12081.167954534074
B0_SPY,2012-05-17,11901.994554486651
B0_SPY,2012-05-18,11800.124508846595
B0_SPY,2012-05-21,12002.946884013187
B0_SPY,2012-05-22,12023.868499325992
B0_SPY,2012-05-23,12030.235599493446
B0_SPY,2012-05-24,12053.884574612615
B0_SPY,2012-05-25,12014.772260832573
B0_SPY,2012-05-29,12160.295180791083
B0_SPY,2012-05-30,11983.846472770629
B0_SPY,2012-05-31,11957.473694884293
B0_SPY,2012-06-01,11656.421903698532
B0_SPY,2012-06-04,11650.9645163064
B0_SPY,2012-06-05,11739.186202537227
B0_SPY,2012-06-06,12002.946884013187
B0_SPY,2012-06-07,12010.224586215762
B0_SPY,2012-06-08,12105.724863908965
B0_SPY,2012-06-11,11952.013639712757
B0_SPY,2012-06-12,12089.350923212969
B0_SPY,2012-06-13,12012.044901026204
B0_SPY,2012-06-14,12139.376233257675
B0_SPY,2012-06-15,12263.535575782818
B0_SPY,2012-06-18,12287.300154675979
B0_SPY,2012-06-19,12406.148837675977
B0_SPY,2012-06-20,12386.033781001704
B0_SPY,2012-06-21,12108.105412393359
B0_SPY,2012-06-22,12201.364755390756
B0_SPY,2012-06-25,12005.716039030149
B0_SPY,2012-06-26,12066.05498423437
B0_SPY,2012-06-27,12174.849695936431
B0_SPY,2012-06-28,12140.107204813214
B0_SPY,2012-06-29,12442.71520064884
B0_SPY,2012-07-02,12480.200168995023
B0_SPY,2012-07-03,12562.485156801562
B0_SPY,2012-07-05,12505.801069375028
B0_SPY,2012-07-06,12386.953275634829
B0_SPY,2012-07-09,12371.407235812563
B0_SPY,2012-07-10,12263.535575782822
B0_SPY,2012-07-11,12265.360336892265
B0_SPY,2012-07-12,12205.931993723165
B0_SPY,2012-07-13,12410.719633047587
B0_SPY,2012-07-16,12381.462985630098
B0_SPY,2012-07-17,12466.4824473214
